Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
2700,1,2,2,30,0,115,4051,0,100,2858,0,57,2677,0,60,1541,0,202,1366,0,51,1553,0
10900,2,2,1,37,0,120,2491,0,120,2426,0,121,2379,0,200,2189,0,200,2072,0,400,2130,0
4000,2,3,1,46,0,440,3679,0,148,4022,2,0,4067,2,300,3922,2,0,4076,2,152,3927,0
9100,1,1,2,35,0,120,2270,0,84,2287,0,92,2246,0,80,2283,0,80,2027,0,80,2026,0
6100,2,2,2,37,-1,0,50,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
5300,1,1,1,42,2,0,2487,2,236,2423,2,100,2620,2,0,2653,2,212,2587,2,108,2750,0
2900,2,3,2,29,0,973,803,-1,120,973,-1,0,1020,2,35,989,0,24,1015,0,40,993,0
18000,2,2,2,34,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
18000,1,1,1,34,-2,74,0,-2,0,74,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
11200,2,2,1,65,0,620,909,0,1,1513,2,135,1420,0,0,1207,0,0,287,0,0,287,0
2000,2,2,2,29,0,80,1801,0,54,1760,0,27,1579,0,34,795,0,35,776,0,40,792,0
1900,1,1,2,24,0,64,1986,0,92,1997,0,12,1010,0,15,409,0,13,404,0,0,367,0
11700,2,1,1,29,0,320,8653,0,344,8737,0,268,8751,0,104,6329,0,140,2769,0,0,2862,0
3600,1,2,1,38,1,120,2463,2,0,2519,2,120,2444,0,13,2479,0,19,13,-2,19,19,1
16100,1,1,2,39,-1,50,71,-1,25,50,-1,0,25,-1,12,0,-1,9,12,-1,66,9,0
19900,1,1,2,32,1,40,-9,-1,51,19,-1,6200,51,-1,240,6238,0,400,6390,0,320,6697,0
6700,2,1,2,25,0,740,6859,0,560,5808,0,150,4407,0,160,4486,0,488,4260,0,168,4353,0
14400,2,3,1,57,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,10,0,0
3500,2,2,1,26,0,116,2954,0,80,2822,0,64,1994,0,48,1732,0,40,1196,0,28,999,0
18700,2,2,2,38,-1,78,0,-1,0,4,-1,6,0,-1,0,6,0,8217,6,-1,5,8217,0
8300,2,2,1,54,0,49,229,0,179,135,-1,0,359,0,90,90,-1,90,90,-1,90,90,0
18100,1,1,1,53,0,600,15520,0,668,15741,0,804,16156,0,280,16608,0,230,5808,0,400,5536,0
1900,2,2,2,25,2,64,2035,2,0,2035,2,40,774,0,40,766,0,36,758,0,36,776,1
2100,2,2,2,20,-1,60,16,-1,31,60,-1,32,31,-1,47,32,-1,0,47,-1,0,0,1
6300,1,2,1,30,1,0,221,2,44,162,0,60,146,0,0,152,0,40,102,0,0,91,1
1900,1,2,2,27,-1,80,1989,0,80,2023,0,40,1863,0,60,1088,0,60,1131,0,80,1160,0
4100,2,2,1,33,0,160,3648,0,603,3652,0,648,4129,0,524,3551,0,1725,1406,-1,1720,1594,0
20700,1,1,2,38,-1,508,531,-1,219,508,-1,216,219,-1,2805,216,-1,473,2805,-1,316,473,0
700,1,3,1,61,1,0,700,2,51,677,0,80,717,0,26,728,0,40,743,0,40,771,0
1200,2,1,1,46,0,80,996,0,80,1059,0,100,1122,2,60,1191,2,0,1220,2,48,1196,1
2000,1,2,1,30,0,200,2053,0,92,2089,0,44,2010,0,40,1300,0,40,1108,0,60,1038,1
14800,2,3,1,37,-1,328,235,-1,240,193,0,1080,273,-1,600,1060,0,400,1311,0,400,1306,0
17500,2,2,2,24,0,141,3848,0,121,3618,0,81,3131,0,81,2872,0,120,2072,0,120,1003,0
2000,2,2,2,38,2,80,1565,0,80,1607,0,84,1658,0,40,1476,0,26,740,0,80,730,1
3300,2,3,1,26,-1,0,30,-1,136,-3,-1,0,133,2,74,108,-1,7,74,-1,54,7,0
2300,2,2,2,31,2,67,1655,2,0,1685,2,66,1646,0,68,1684,0,69,1720,0,71,1754,0
900,1,2,2,20,0,50,174,0,51,214,0,51,255,0,11,295,0,11,295,0,36,301,0
4400,2,1,3,32,0,170,6604,0,128,4258,0,1130,4145,0,109,3187,0,113,3070,0,108,3084,0
9500,2,1,2,31,-1,7,14,-1,0,7,-1,22,0,-1,4,22,-1,104,4,-1,28,104,0
19700,1,2,1,52,0,400,8235,0,400,8435,0,400,8625,0,400,8715,0,320,8942,0,400,8996,0
2000,2,2,2,20,0,92,2031,0,80,2027,0,67,2009,0,1672,801,-1,50,1589,0,48,1221,0
9200,1,1,2,26,-1,306,226,-1,83,306,-1,80,82,-1,84,80,-1,16,84,-1,129,16,0
1900,2,2,1,42,0,55,868,0,40,359,0,8,384,0,20,392,-1,0,20,-1,0,0,0
1900,2,1,2,29,0,80,1248,0,80,946,0,80,977,0,60,1038,0,60,1083,0,60,1128,0
1100,1,2,1,40,1,0,972,2,56,945,0,57,974,0,82,1014,0,0,1079,2,80,1057,1
1900,1,2,2,26,0,1203,233,0,72,1342,0,40,1311,0,28,925,0,40,794,0,40,692,0
2400,2,2,1,48,0,292,2352,0,76,2399,0,781,1356,-1,30,781,0,34,691,0,16,672,0
14500,2,3,2,38,1,0,0,-2,11,0,-2,0,11,-2,22,0,-2,0,22,-2,0,0,0
2700,1,2,1,47,0,80,2130,0,120,2174,0,100,2259,0,120,2290,0,0,2366,0,0,0,0
6000,2,2,1,41,0,200,1316,0,66,1237,0,80,1156,0,80,1103,0,120,1021,0,80,1063,0
11300,1,2,1,38,0,0,5746,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
7900,2,2,1,33,0,200,1902,0,107,2057,0,100,2107,0,80,2147,0,83,2074,0,90,2117,0
4800,1,2,2,33,0,160,3639,0,160,3738,0,200,3838,0,200,3974,0,200,4071,0,136,4197,0
8100,2,2,1,34,0,80,955,0,80,1007,0,57,1058,0,96,1097,0,120,1176,0,240,1278,0
1300,2,2,1,50,2,108,420,2,0,509,3,0,490,2,44,470,2,0,506,2,44,492,1
6000,1,2,3,27,-1,308,47,-1,362,307,-1,0,362,0,1,336,0,0,271,0,0,0,1
700,1,1,1,41,-1,28,25,-1,24,26,-1,28,24,-1,28,25,-1,24,27,-1,56,24,0
1200,1,3,2,30,2,0,12,2,0,12,2,0,12,2,40,12,2,6,52,3,0,46,1
8500,2,4,2,26,0,126,7170,0,80,864,0,0,210,0,0,-10,-2,0,-10,-2,0,-10,0
9500,2,2,2,40,0,80,2010,0,120,2058,0,120,2121,0,52,2099,-1,48,52,-1,23,48,0
1900,1,3,1,45,0,64,1171,0,68,1195,0,50,601,0,40,226,0,40,256,0,40,285,0
3900,1,2,2,33,0,120,1396,0,240,1480,0,0,1683,2,160,1644,2,228,1764,2,80,1957,1
5900,2,2,2,35,0,140,3891,0,80,2875,0,800,2002,0,80,2207,0,80,1959,0,80,2005,0
3300,2,2,1,27,1,0,0,-2,0,0,-2,0,0,-2,535,0,-1,0,535,-1,0,0,0
3100,2,3,2,22,1,0,484,2,136,464,2,0,593,3,0,567,2,72,551,2,1,613,0
1300,2,3,2,42,-1,0,31,2,26,16,-1,0,26,0,20,10,-1,0,15,-1,32,-1,0
3100,1,1,1,47,0,80,1959,0,71,1994,0,69,2031,0,160,1829,0,348,1960,0,0,2251,0
10400,2,1,2,36,-2,5,0,-2,45,5,-2,47,44,-2,1,47,-2,152,-1,-2,77,152,0
7900,2,2,1,27,-2,7,1393,-2,74,7,-2,62,74,-2,7,62,-2,7,7,-2,7,7,0
16900,2,1,2,36,0,59,813,0,48,865,0,40,894,0,0,926,0,609,0,-1,10,609,0
11300,1,2,2,48,0,809,9171,0,320,9360,0,360,7453,0,200,7224,0,200,824,0,200,612,0
300,1,1,1,52,0,48,402,0,43,385,0,11,389,0,15,397,0,19,370,0,15,298,0
3100,2,2,1,28,2,140,3151,0,178,3184,0,90,3231,0,48,2126,0,96,2203,0,44,1150,0
3100,2,2,2,27,0,120,2226,0,157,2309,0,100,2343,0,84,2407,0,88,2337,0,83,2328,0
8900,2,1,2,29,0,803,918,0,53,1518,0,44,1030,0,588,715,-1,1123,586,-1,47,1082,0
10100,1,2,1,37,0,120,818,0,80,913,0,60,963,0,80,995,0,80,1058,0,120,812,0
7200,2,3,2,31,0,200,4235,0,140,3610,0,40,2486,0,57,2269,0,40,2117,0,20,834,0
700,1,2,1,48,0,40,681,0,154,526,-1,242,154,-1,282,242,-1,114,282,-1,255,227,0
1900,1,2,2,21,1,0,251,2,80,241,2,40,317,2,20,345,2,0,354,2,20,343,1
8400,1,2,1,34,0,184,5144,0,273,5265,0,72,5457,0,80,2162,0,80,2216,0,80,2268,0
1900,2,2,1,26,1,0,220,2,48,179,0,52,223,0,0,267,2,20,209,0,40,149,0
1100,1,3,1,48,2,24,766,2,209,766,2,40,956,2,0,973,2,0,949,2,0,0,0
1900,1,3,2,43,0,88,1895,0,86,1953,0,30,1991,0,3,775,-1,793,3,-1,32,786,0
2000,2,2,2,42,2,0,201,2,1680,192,2,64,1852,2,60,1875,2,80,1901,2,80,1840,1
2400,1,2,1,31,1,0,650,2,120,628,2,0,738,2,40,714,0,200,697,0,40,884,0
1900,1,3,1,47,0,80,1973,0,121,1857,0,160,1898,0,80,1581,0,112,706,0,117,1289,1
4500,1,3,1,42,-1,202,16,-1,2521,202,-1,44,2521,0,44,1329,0,40,1243,0,40,1001,0
800,2,2,2,23,0,180,627,0,0,698,2,40,676,0,6,699,0,0,300,0,0,300,0
4500,2,2,1,41,0,160,4357,0,95,4447,0,0,4350,0,0,0,-2,0,0,-2,0,0,1
20000,2,2,1,38,-1,188,94,-1,100,187,0,81,140,0,675,120,-1,201,675,0,321,768,0
3200,2,2,1,26,0,56,1609,0,437,416,-1,93,437,-1,28,93,-1,0,-28,-2,1836,-28,0
8100,2,1,1,66,-1,50,81,-1,2762,50,-1,80,2762,0,0,134,0,47,80,-1,444,47,1
5900,1,1,1,30,1,1451,-33,-1,0,1418,2,86,33,-1,680,86,-1,948,680,-1,16,948,0
3100,2,2,2,32,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
9300,1,3,2,39,-1,68,1463,0,400,1419,0,200,1674,0,2587,866,-1,200,2586,0,121,1785,0
5900,2,2,1,38,0,94,4535,0,100,2800,0,48,1833,0,105,1772,0,81,1097,-1,189,81,0
800,2,2,1,31,0,0,135,0,0,0,-2,0,0,-2,84,0,-1,0,84,0,0,84,0
800,1,2,2,21,-1,0,115,2,47,57,-1,0,47,0,0,31,0,0,16,0,31,0,0
4500,2,1,2,37,2,0,24,2,0,24,2,0,24,2,0,24,2,0,24,2,0,24,1
1100,1,2,2,27,2,0,96,2,0,96,7,0,96,7,0,96,7,0,96,6,0,72,1
300,1,2,2,36,0,47,350,0,41,326,0,41,302,0,0,327,2,108,279,2,0,237,0
6000,2,3,1,39,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,164,0,-2,0,164,0
4500,2,2,1,30,0,187,4393,0,67,4409,0,79,1603,0,80,1644,0,80,1673,0,80,1715,0
2100,1,1,2,28,-1,21,21,-1,21,21,-1,77,21,-1,0,77,2,42,49,2,0,70,1
9500,2,2,1,55,2,0,100,2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
11900,2,1,1,32,-1,111,706,-1,1151,110,-1,0,1114,2,34,167,-1,271,34,-1,338,271,0
6800,1,5,1,54,0,2200,3449,0,200,5390,0,200,5305,0,181,5249,0,200,5172,0,200,5135,0
2100,2,2,1,38,0,60,1312,0,80,1240,0,40,1285,0,43,1273,0,42,1300,0,12,870,0
3700,2,2,1,46,2,80,1833,2,0,1871,2,150,1830,2,80,1949,2,80,1985,2,84,2027,1
5500,1,1,2,45,0,204,5554,0,191,5656,0,240,5431,0,240,5450,0,240,5510,0,208,5544,1
2000,1,2,2,32,2,0,2449,2,82,2256,0,0,2153,0,33,907,0,857,940,-1,28,801,0
1900,1,2,2,21,2,0,2086,2,52,2042,0,28,2008,0,30,809,0,29,811,0,28,795,1
5700,1,1,1,39,-1,487,181,-1,0,487,-1,0,0,-2,0,0,-2,433,0,-1,0,433,0
7100,1,1,2,27,1,0,0,-2,0,0,-2,0,0,-2,31,0,-1,96,15,-1,34,96,0
700,2,2,2,21,0,54,695,0,51,738,0,40,765,0,39,479,0,2,465,0,0,79,0
13700,2,2,2,29,0,349,9850,0,387,10037,0,345,10257,0,244,9344,0,229,6854,0,221,6343,0
700,1,2,3,36,0,80,788,0,60,812,0,80,768,0,80,683,0,80,718,0,40,772,0
900,1,2,2,24,1,0,701,3,31,679,2,0,687,2,40,664,0,64,687,0,40,734,1
2000,1,2,1,51,0,121,1985,0,240,1973,0,40,1880,0,80,826,0,100,581,0,120,622,0
2100,2,1,2,24,0,80,1984,0,64,1178,0,40,640,0,80,659,0,25,723,0,80,736,0
1100,1,1,2,26,-1,52,57,0,44,102,0,80,137,0,40,215,0,40,251,0,80,287,0
11200,1,2,2,28,0,1019,2078,-1,249,1014,-1,10,247,-1,0,10,-1,0,-4,-2,734,-4,0
19700,1,1,2,26,0,402,13027,0,297,8261,0,281,5794,0,1773,5291,0,125,4756,0,111,3169,0
14500,2,2,2,35,-1,45,342,-1,49,45,-2,62,49,-2,56,62,-2,16,56,-2,16,16,0
6300,2,2,1,35,-1,0,22,-1,0,0,-2,0,0,-2,76,0,-1,0,76,-1,7,0,0
20000,1,1,1,45,0,680,16152,0,660,16186,0,600,16483,0,760,16710,0,721,17144,0,200,16875,1
10500,1,1,2,37,2,536,5583,2,0,5965,2,276,5813,0,660,5933,0,0,6432,2,234,6227,1
3900,2,2,1,33,-1,0,1162,-1,163,0,-1,1320,163,0,800,1483,0,889,809,-1,800,889,0
7200,1,2,1,44,-1,59,1107,0,80,1137,0,44,1186,0,48,1199,0,60,1217,0,60,1245,1
1300,2,2,1,25,0,80,1195,0,171,1101,0,0,1240,2,106,1208,2,0,1248,2,60,1222,1
3100,2,2,2,26,0,220,3276,0,138,3344,0,120,6306,0,122,3162,0,117,3193,0,110,3250,1
16000,1,2,1,48,0,320,4525,0,5120,3922,0,200,5668,0,200,4935,0,200,5027,0,200,5121,0
8000,2,1,2,25,-1,80,39,0,138,119,-1,2,138,0,2,84,-1,0,2,-1,0,0,0
6900,2,3,1,36,1,0,1322,2,80,1213,0,200,1233,0,81,1280,0,81,1347,0,80,1012,0
1500,2,2,1,46,-1,80,1091,0,120,1088,0,120,1122,0,120,608,0,120,693,0,200,777,0
2400,1,2,2,24,3,0,2441,2,84,2379,0,60,2276,0,68,1901,0,140,1718,0,54,1826,1
5200,1,2,1,48,0,337,4386,0,91,4388,0,0,3648,0,0,1816,0,0,0,-2,0,0,0
11700,1,2,1,37,0,400,8371,0,400,8635,0,327,8831,0,360,8952,0,400,9122,0,280,9370,0
1600,2,2,2,24,-2,80,1411,-2,64,1469,-2,56,1494,-2,64,1527,-2,72,1549,-2,70,1490,0
4300,2,2,3,56,-1,13,13,-1,25,13,-1,6,25,-1,25,6,-1,0,25,2,0,7,0
11900,2,1,1,40,-1,9,40,-1,0,9,-1,0,0,-2,36,0,-2,0,0,-2,0,0,0
1700,2,1,2,24,-1,0,765,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
5600,2,2,1,34,0,84,1834,0,84,1876,0,76,1917,0,80,1949,0,80,1992,0,84,2032,0
800,2,2,2,36,1,0,839,3,0,814,2,16,783,0,13,783,0,0,665,0,0,0,0
3200,2,1,1,36,0,175,4200,0,134,4006,0,125,3777,0,117,3576,0,126,3371,0,133,3180,0
3200,1,2,2,26,2,145,3076,0,124,3147,0,80,3148,0,84,2241,0,88,2290,0,82,2341,1
20100,2,2,1,67,-1,70,149,-1,120,70,-1,466,120,-1,529,466,-1,12140,529,-1,0,12140,0
10700,2,1,1,62,-1,33,33,-1,33,33,-1,33,33,-1,79,33,-1,0,79,2,33,39,1
4100,1,1,2,30,1,75,4176,2,75,4069,0,201,4244,0,112,2188,2,112,2197,0,112,2086,0
10800,2,2,1,36,0,180,4264,0,232,4375,0,172,4539,0,200,4577,0,180,4485,0,180,4595,0
5600,2,2,1,59,2,128,2817,2,112,2876,2,48,2917,2,180,2893,2,120,3020,2,0,3085,1
6100,2,1,1,34,-2,0,13,-2,129,-1,-2,0,128,-2,6,0,-1,35,6,-1,0,35,0
8800,2,2,1,54,-1,208,808,-1,146,207,-2,119,145,-2,91,119,-2,0,90,-2,0,-5,0
1900,1,2,2,25,0,72,1768,0,70,1792,0,47,1176,0,48,1166,0,48,1191,0,48,1198,0
16300,2,3,1,50,-1,1753,263,-1,675,1743,-1,444,673,-1,665,443,-1,635,664,-1,62,634,0
3300,2,1,2,27,0,141,2132,0,400,2218,0,292,2430,0,120,2513,0,120,1817,0,180,1792,0
14400,1,2,1,50,-2,0,1144,-2,100,0,-2,0,100,-2,0,0,-2,0,0,-2,0,0,0
5300,2,2,2,44,0,200,3492,0,80,3273,0,80,1651,0,80,1273,0,80,1342,0,80,416,0
20100,1,1,1,46,-1,0,289,2,730,93,-1,0,730,0,0,658,0,1611,449,-1,0,1471,0
2800,2,1,2,26,0,88,2148,0,72,2175,0,80,1910,0,80,1779,0,80,1825,0,120,1868,0
800,2,1,1,29,2,80,231,2,20,300,2,0,307,0,20,293,0,20,298,0,0,304,1
8800,2,2,1,33,2,80,1168,2,104,1217,2,64,1289,2,64,1319,0,120,1361,0,0,1453,1
4300,2,3,1,38,0,40,92,0,18,130,-1,124,10,-1,0,124,-1,0,0,-2,0,0,0
14300,2,3,2,44,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
3200,1,2,2,43,0,51,770,0,75,676,0,0,607,2,133,420,2,0,413,2,12,267,0
4100,1,1,2,31,-1,40,28,0,31,46,-1,77,8,-1,0,31,0,37,16,-1,0,37,1
8400,2,2,2,26,-1,94,4771,0,77,2405,0,201,2243,0,128,1565,0,15,1016,0,1006,742,0
3200,1,1,2,26,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
8500,1,1,1,40,-2,238,216,-1,87,237,-1,263,87,-1,61,261,-1,375,61,-1,324,373,0
9200,1,2,1,44,0,80,1711,0,54,883,0,123,670,0,60,561,-1,360,58,-1,320,91,0
11500,1,2,1,40,1,1,11857,2,401,7698,0,381,7766,0,262,7904,0,255,7485,0,271,7235,0
8100,2,2,2,27,0,161,1047,0,120,1066,0,120,941,0,164,952,0,40,1044,0,120,1036,0
2400,2,3,2,25,0,120,2419,0,86,2404,0,122,2352,0,120,1913,0,120,1134,0,41,1172,0
8000,1,1,2,32,0,571,363,-1,557,571,-1,513,557,0,320,913,0,40,804,0,0,177,0
14500,2,1,1,32,1,0,-8,-2,8,-8,-2,539,0,-1,212,539,0,0,712,0,0,0,0
9700,1,2,1,58,-1,16,16,-1,31,16,-1,16,16,-1,16,16,-1,16,16,-1,22,16,0
3200,2,2,1,41,0,0,3286,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
4800,1,1,1,46,0,228,4711,0,240,4684,0,200,4728,0,400,4675,0,0,4922,2,180,4822,0
2500,1,2,1,54,0,120,2276,0,80,2327,0,40,2262,0,40,1177,0,60,1121,0,98,1163,0
6900,2,2,1,28,-1,941,295,-1,2001,936,-1,1241,1991,-1,806,1237,0,569,1257,-1,913,567,0
700,2,2,2,37,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
4100,1,1,2,37,0,0,1164,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,1919,0,0
17600,2,2,1,41,1,293,904,-2,227,292,-2,1,227,-2,0,-1,-2,396,-1,-2,4879,395,0
900,2,2,2,26,1,52,789,2,0,695,2,51,672,0,31,712,0,26,697,0,32,705,0
1100,1,2,2,36,0,60,868,0,80,913,0,54,978,0,80,1014,0,40,1080,0,60,1106,0
15700,2,1,2,29,0,200,2025,0,120,1729,0,120,1769,0,80,1860,0,200,1910,0,200,2078,0
2900,2,1,2,27,0,100,1849,0,92,1906,0,92,1955,0,80,1912,0,76,1721,0,120,1763,0
15300,1,1,1,32,0,1212,2135,0,202,2958,0,201,1408,0,203,1245,0,81,1154,0,81,583,0
5200,2,3,1,26,0,70,995,0,80,1048,0,48,1019,0,45,896,0,70,716,-1,1,70,0
11100,2,2,1,36,0,400,355,0,401,591,0,280,651,0,240,420,0,1480,275,-1,400,1383,0
14500,1,3,2,32,1,10,0,-1,0,10,2,149,10,-1,8,149,0,0,157,0,0,157,0
5900,1,2,2,29,2,320,5924,0,212,5754,0,140,5307,0,200,3451,0,160,3536,0,120,3624,0
3200,2,2,2,36,1,0,3362,3,0,3288,2,43,3149,0,0,1067,0,0,0,-2,0,0,1
900,1,2,1,42,0,56,721,0,65,734,0,40,787,0,0,786,0,0,31,0,0,0,1
11700,2,1,2,25,-2,604,597,-2,770,604,-1,199,770,-1,3846,198,-1,220,3733,0,160,3844,0
2500,2,3,3,46,0,148,2125,0,0,2238,2,0,2178,2,836,-22,-1,16,805,0,0,800,0
4100,2,1,2,28,0,167,2140,0,120,2106,0,81,2104,0,200,2093,0,120,2233,0,120,2251,0
12500,1,1,2,35,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
10400,1,1,2,29,0,240,2083,0,200,2083,0,200,1868,0,160,1900,0,200,1801,0,200,1930,0
2800,2,3,2,51,0,140,4143,0,111,4240,0,70,2690,0,39,2701,0,40,1146,0,38,1170,0
10400,2,1,1,37,0,143,3577,0,96,3469,0,80,3315,0,80,3229,0,59,3055,0,48,1785,0
400,1,2,2,21,0,80,318,0,40,386,0,20,341,0,60,345,0,0,372,0,100,201,1
22000,1,5,1,36,0,641,18104,0,576,14578,0,140,12721,0,140,3676,0,100,3640,0,5001,2802,1
6900,1,4,2,83,4,625,3886,2,650,4923,0,2054,6398,4,929,1397,-1,1932,4260,8,229,3649,0
5200,2,2,1,21,-1,47,23,-1,0,47,-1,20,0,-1,0,20,-1,7,0,-1,0,7,1
800,2,2,2,25,0,51,610,0,52,650,0,52,691,0,27,732,0,72,746,0,0,806,0
300,1,2,2,27,0,45,363,0,45,361,0,45,295,0,11,307,0,12,313,0,15,319,0
2300,2,3,1,34,1,213,2291,2,102,2445,2,1,2478,2,0,2414,0,0,199,0,0,86,1
6100,2,1,2,30,0,300,4353,0,0,3346,2,160,3189,0,160,2579,0,160,2660,0,140,2325,1
5100,1,3,2,32,0,80,422,0,120,483,0,120,594,0,40,703,0,120,720,0,120,827,0
8900,2,2,1,55,-1,191,11,-1,95,191,-1,116,95,-1,471,115,-1,299,471,-1,522,299,0
9600,1,2,2,31,-2,80,2152,-2,105,80,-1,203,96,-1,99,186,-1,97,98,-1,167,97,0
2100,1,3,2,41,0,80,2216,0,94,2235,0,140,2293,0,80,2384,2,0,2238,2,69,2049,0
500,1,3,2,29,2,0,6,2,0,6,6,0,6,6,0,6,6,0,6,6,0,6,1
2900,2,2,1,55,0,0,986,0,560,0,-1,0,560,-1,0,0,-2,0,0,-2,0,0,0
7300,2,1,2,25,-1,11,11,-1,11,11,-1,11,11,-1,11,11,-1,11,11,-1,11,11,0
3900,2,2,1,37,1,0,0,-2,797,0,-1,160,797,0,44,930,0,44,959,0,56,981,0
16100,2,1,2,27,-2,0,0,-2,0,0,-2,0,0,-2,721,0,-2,148,721,-2,0,0,1
8000,1,1,1,40,-2,816,-241,-2,417,407,-2,320,409,-2,183,316,-2,171,182,-2,386,170,0
2100,2,1,2,27,1,0,0,-2,0,0,-2,55,0,-1,0,55,-1,65,0,-1,94,65,0
6400,1,1,2,29,1,26,0,-1,0,26,-1,26,0,-1,0,26,0,13,13,-1,13,13,1
900,2,3,2,22,3,0,66,2,0,66,2,0,66,4,0,66,4,0,66,4,0,66,1
700,2,3,3,53,0,183,387,0,112,383,0,59,484,-1,727,59,-1,82,727,0,105,722,0
8400,2,2,2,43,0,260,8391,0,264,7238,0,203,7275,0,163,6399,0,169,5534,0,1108,4495,0
5300,1,1,2,38,0,240,5112,0,56,5131,0,0,249,0,0,0,-2,0,0,-2,0,0,1
7900,1,1,2,30,0,0,421,0,0,0,-2,0,0,-2,0,0,-2,114,0,-1,8172,114,0
4300,1,1,2,24,0,87,2332,0,88,2314,0,61,1896,0,729,1910,0,60,1826,0,80,1061,0
2000,2,3,1,43,1,1052,-2,-1,1059,1051,-1,300,1055,-1,206,300,-1,0,206,-1,510,0,1
6700,2,2,2,38,0,168,4694,0,160,4677,0,160,4630,0,136,4063,0,139,4007,0,160,3983,0
6700,2,1,2,28,0,160,2271,0,146,2392,0,140,2479,0,140,2554,0,120,2651,0,120,2728,0
900,2,2,2,22,2,0,345,4,0,334,3,0,323,2,18,312,0,95,324,0,0,408,1
8000,1,1,2,25,0,49,573,0,179,498,-1,40,179,0,0,131,0,0,0,-2,0,0,0
2100,1,3,2,55,0,117,2069,0,58,1085,0,46,1124,0,42,1153,0,43,1170,0,40,1195,1
8800,2,3,2,45,0,440,8571,0,400,8568,0,400,8469,0,240,3239,0,240,3160,0,200,3101,0
9100,2,1,1,41,-1,0,47,-1,59,0,-2,33,59,-1,0,33,-1,0,0,-2,54,0,0
11300,1,1,1,26,0,504,11113,0,453,11419,0,304,10135,0,265,8847,0,280,7802,0,276,7585,0
7200,2,2,1,39,2,312,7085,2,0,7225,2,468,7045,2,0,7320,2,151,7180,0,280,4209,1
8800,2,1,1,45,2,0,1380,2,84,1346,0,80,1397,0,120,1453,0,44,1549,2,68,1562,1
4300,2,1,1,34,2,68,967,2,0,1011,2,108,987,2,44,1070,2,0,1088,2,35,1069,1
12900,2,2,1,41,-2,284,102,-2,26,283,-2,91,26,-2,29,90,-2,641,29,-2,124,637,0
2000,1,1,2,32,0,200,1757,0,80,1910,0,200,1614,0,200,1775,0,80,1949,2,0,1994,0
1300,2,3,2,23,0,60,1071,0,58,1086,0,120,1125,0,0,1166,2,92,1141,2,0,1214,0
2000,2,2,1,22,0,62,1370,0,70,1393,0,91,1425,0,24,1470,0,29,678,0,40,649,1
2300,3,2,2,96,3,1155,1304,6,412,1101,12,109,944,9,332,425,3,1323,2178,7,582,1637,0
900,1,2,2,21,0,68,709,0,50,753,0,50,1524,0,24,739,0,40,656,0,40,685,0
2100,1,2,2,35,0,80,581,0,80,433,0,80,384,0,51,292,-1,132,51,-1,0,132,0
1200,1,1,2,26,0,58,240,0,90,196,0,0,249,2,60,132,0,17,177,0,36,36,0
15900,2,2,1,29,0,201,1227,0,83,1246,0,81,922,0,200,338,0,22,415,0,68,369,0
13600,2,3,1,40,0,360,7326,0,360,7166,0,280,6820,0,240,6335,0,216,6067,0,200,5745,0
4900,1,1,2,27,0,140,4693,0,216,3658,0,128,3779,0,140,2992,0,120,3078,0,3089,0,0
9200,2,1,2,28,-2,0,0,-2,34,0,-2,34,34,-2,0,34,-2,34,0,-2,20,34,0
6500,2,2,1,37,-1,64,35,-1,34,64,-1,34,34,-1,0,34,-1,0,0,-2,309,0,0
9200,2,1,1,40,0,61,2184,0,62,1943,0,71,1726,0,46,1362,0,60,1065,0,40,476,0
7100,1,1,1,39,1,108,66,-1,73,108,-1,37,73,-1,20,37,-1,283,20,-1,371,283,0
1900,1,1,2,27,0,86,1785,0,92,1786,0,90,1794,0,68,1798,0,80,1783,0,68,1793,0
2100,1,2,1,35,1,0,1975,2,100,1897,0,140,1920,0,40,1971,0,136,1123,0,0,1208,0
